user_id,timestamp,resource_id,resource_type,action,source_system,session_duration_sec
USR0225,2026-02-21 13:04:38,DRI006,drive,LOGIN,drive,1713
USR0076,2026-03-18 12:38:55,DRI010,drive,WRITE,drive,3545
USR0443,2026-03-11 17:20:12,EMA007,email_system,DELETE,email_system,3426
USR0375,2026-03-22 16:05:49,EMA008,email_system,READ,email_system,1998
USR0454,2025-11-13 10:28:48,API007,api_internal,READ,api_internal,2504
USR0281,2026-03-16 13:50:58,DRI006,drive,READ,drive,1929
USR0109,2026-03-18 09:20:49,DRI005,drive,DELETE,drive,456
USR0493,2026-01-01 16:58:50,DRI003,drive,DELETE,drive,2169
USR0233,2025-11-15 18:06:02,DAT009,database,READ,database,1512
USR0410,2026-03-25 15:03:06,API001,api_internal,EXPORT,api_internal,2090
USR0471,2025-12-15 16:07:56,REP001,reporting_tool,DELETE,reporting_tool,3496
USR0232,2025-12-30 18:09:17,EMA004,email_system,READ,email_system,3357
USR0434,2026-01-08 17:52:15,VDI010,vdi,READ,vdi,3405
USR0162,2025-12-04 09:45:08,API005,api_internal,WRITE,api_internal,2414
USR0449,2026-03-24 18:28:41,API004,api_internal,READ,api_internal,2281
USR0363,2026-01-31 08:11:30,VDI005,vdi,EXPORT,vdi,3187
USR0199,2025-12-31 08:21:54,API005,api_internal,READ,api_internal,264
USR0342,2026-01-04 09:57:46,DRI007,drive,EXPORT,drive,2066
USR0484,2026-01-11 13:26:06,DAT002,database,EXPORT,database,2057
USR0192,2026-02-02 13:26:22,DAT004,database,LOGIN,database,2694
USR0192,2025-11-08 10:56:04,DRI003,drive,QUERY,drive,1197
USR0382,2026-01-02 10:30:49,ADM001,admin_panel,QUERY,admin_panel,2179
USR0213,2026-01-19 15:50:00,REP008,reporting_tool,WRITE,reporting_tool,2273
USR0255,2025-12-01 17:10:12,DRI003,drive,EXPORT,drive,2530
USR0420,2026-02-13 09:44:54,EMA006,email_system,DELETE,email_system,2184
USR0258,2026-03-23 13:41:57,API007,api_internal,LOGIN,api_internal,1231
USR0481,2026-04-16 12:24:54,DRI001,drive,WRITE,drive,1873
USR0212,2025-11-28 14:23:34,DAT006,database,QUERY,database,927
USR0207,2025-11-06 13:46:14,VDI009,vdi,LOGIN,vdi,3043
USR0154,2025-11-13 09:21:04,REP009,reporting_tool,WRITE,reporting_tool,1301
USR0103,2026-03-24 14:48:03,EMA007,email_system,QUERY,email_system,2531
USR0440,2026-05-02 10:29:48,EMA010,email_system,READ,email_system,2467
USR0494,2026-01-13 09:51:41,DRI003,drive,WRITE,drive,1278
USR0234,2026-01-19 11:26:14,EMA002,email_system,DELETE,email_system,84
USR0485,2026-02-23 11:57:42,ADM007,admin_panel,DELETE,admin_panel,2858
USR0185,2026-04-26 16:50:08,REP010,reporting_tool,QUERY,reporting_tool,3206
USR0496,2026-05-07 17:40:50,DAT005,database,LOGIN,database,320
USR0208,2026-02-17 16:36:31,DAT008,database,READ,database,1808
USR0411,2026-03-21 08:25:45,REP008,reporting_tool,WRITE,reporting_tool,1040
USR0331,2025-11-21 15:28:26,VDI010,vdi,EXPORT,vdi,1209
USR0170,2026-02-25 11:01:37,DRI010,drive,EXPORT,drive,1347
USR0076,2025-11-01 15:48:10,EMA003,email_system,READ,email_system,1084
USR0358,2026-01-18 11:43:20,REP004,reporting_tool,DELETE,reporting_tool,1616
USR0078,2026-04-18 15:12:13,EMA010,email_system,QUERY,email_system,3438
USR0263,2025-11-10 15:37:29,EMA007,email_system,QUERY,email_system,1071
USR0450,2026-05-09 15:50:50,DAT010,database,WRITE,database,2473
USR0131,2026-03-10 16:30:30,DAT010,database,EXPORT,database,1596
USR0475,2026-02-05 14:55:48,REP010,reporting_tool,QUERY,reporting_tool,847
USR0180,2026-04-11 13:50:43,API002,api_internal,READ,api_internal,3343
USR0244,2025-12-19 10:45:16,EMA007,email_system,EXPORT,email_system,2435
USR0186,2026-03-13 09:46:53,REP002,reporting_tool,READ,reporting_tool,3514
USR0387,2026-01-10 14:11:20,DAT004,database,READ,database,1250
USR0144,2025-11-22 14:27:27,DAT002,database,LOGIN,database,2581
USR0486,2025-12-14 08:11:10,EMA003,email_system,LOGIN,email_system,77
USR0247,2026-04-18 12:45:44,API002,api_internal,WRITE,api_internal,1652
USR0152,2025-12-16 10:52:22,DAT001,database,WRITE,database,1305
USR0395,2026-01-23 09:36:55,REP002,reporting_tool,DELETE,reporting_tool,1956
USR0019,2026-02-19 12:49:25,EMA003,email_system,EXPORT,email_system,850
USR0431,2025-12-25 09:18:45,DRI006,drive,READ,drive,2175
USR0435,2025-11-04 11:21:27,EMA003,email_system,WRITE,email_system,206
USR0038,2026-04-25 15:21:43,DAT008,database,EXPORT,database,2183
USR0021,2026-01-07 15:11:12,DRI002,drive,DELETE,drive,1765
USR0362,2026-02-15 18:10:20,VDI002,vdi,WRITE,vdi,3472
USR0082,2026-04-16 11:03:32,REP009,reporting_tool,DELETE,reporting_tool,1225
USR0117,2026-03-17 11:05:28,REP008,reporting_tool,EXPORT,reporting_tool,1692
USR0277,2026-02-18 15:14:57,ADM004,admin_panel,LOGIN,admin_panel,1703
USR0183,2026-01-30 14:59:55,API009,api_internal,READ,api_internal,166
USR0411,2026-02-02 18:12:36,API008,api_internal,EXPORT,api_internal,2825
USR0122,2026-04-18 09:56:27,REP009,reporting_tool,READ,reporting_tool,2744
USR0492,2026-05-21 10:28:14,DRI004,drive,QUERY,drive,1194
USR0345,2026-03-27 10:03:29,VDI003,vdi,EXPORT,vdi,187
USR0213,2026-03-11 18:45:42,EMA002,email_system,EXPORT,email_system,2103
USR0212,2026-01-24 14:58:39,DRI001,drive,DELETE,drive,1361
USR0070,2026-05-22 19:52:43,EMA001,email_system,LOGIN,email_system,348
USR0251,2026-05-19 11:58:22,REP002,reporting_tool,WRITE,reporting_tool,1652
USR0165,2026-05-10 09:32:06,API010,api_internal,LOGIN,api_internal,1624
USR0251,2026-04-28 09:19:12,DRI004,drive,QUERY,drive,2959
USR0043,2026-05-03 09:51:46,DAT007,database,WRITE,database,2307
USR0003,2025-12-20 08:32:54,API007,api_internal,LOGIN,api_internal,2256
USR0216,2026-02-02 08:17:43,API008,api_internal,READ,api_internal,1055
USR0020,2026-03-03 09:04:20,DRI001,drive,EXPORT,drive,924
USR0068,2025-12-25 11:38:13,DRI005,drive,WRITE,drive,3513
USR0126,2026-04-13 09:46:57,VDI006,vdi,LOGIN,vdi,118
USR0500,2025-11-14 15:52:08,DRI001,drive,QUERY,drive,3469
USR0432,2026-03-01 13:26:13,EMA003,email_system,EXPORT,email_system,2277
USR0431,2026-05-04 08:00:39,REP006,reporting_tool,WRITE,reporting_tool,2520
USR0323,2026-03-28 18:19:40,DAT010,database,WRITE,database,1680
USR0187,2025-12-21 12:11:50,PAY005,payment_portal,LOGIN,payment_portal,3349
USR0293,2026-04-25 15:27:38,VDI007,vdi,LOGIN,vdi,511
USR0091,2026-03-24 08:21:24,PAY007,payment_portal,QUERY,payment_portal,936
USR0359,2026-01-25 10:22:51,API003,api_internal,READ,api_internal,3537
USR0158,2026-04-16 17:44:15,DAT002,database,LOGIN,database,424
USR0296,2026-03-06 18:37:07,REP010,reporting_tool,READ,reporting_tool,670
USR0157,2026-03-19 11:59:18,API004,api_internal,WRITE,api_internal,2464
USR0200,2025-12-11 16:27:35,REP007,reporting_tool,DELETE,reporting_tool,3416
USR0327,2025-11-05 17:06:25,ADM006,admin_panel,DELETE,admin_panel,1597
USR0043,2026-04-12 09:49:22,EMA007,email_system,QUERY,email_system,1815
USR0395,2026-03-26 18:56:03,REP002,reporting_tool,WRITE,reporting_tool,2617
USR0346,2025-11-23 10:13:23,EMA007,email_system,WRITE,email_system,2817
USR0020,2026-01-30 15:02:32,REP003,reporting_tool,WRITE,reporting_tool,510
USR0177,2026-04-13 12:19:21,VDI003,vdi,READ,vdi,2895
USR0248,2025-12-23 16:13:00,API006,api_internal,DELETE,api_internal,486
USR0323,2026-04-10 08:04:30,DRI007,drive,READ,drive,2786
USR0238,2025-12-27 14:28:38,DRI002,drive,WRITE,drive,38
USR0253,2026-01-24 15:09:30,DRI009,drive,WRITE,drive,2158
USR0379,2025-12-23 12:39:09,DAT007,database,LOGIN,database,2816
USR0064,2026-03-05 17:58:38,EMA006,email_system,EXPORT,email_system,2802
USR0286,2026-01-16 15:38:23,REP004,reporting_tool,QUERY,reporting_tool,1674
USR0056,2026-04-15 14:07:49,API003,api_internal,WRITE,api_internal,471
USR0047,2026-03-27 18:58:00,DAT010,database,EXPORT,database,2536
USR0075,2025-12-06 16:01:21,API010,api_internal,READ,api_internal,3330
USR0413,2026-04-05 18:49:19,EMA001,email_system,LOGIN,email_system,237
USR0035,2026-03-03 13:55:25,API004,api_internal,DELETE,api_internal,3312
USR0197,2025-11-02 12:59:01,API007,api_internal,READ,api_internal,678
USR0021,2026-02-13 11:01:00,DAT010,database,DELETE,database,468
USR0047,2026-02-12 10:42:55,VDI001,vdi,QUERY,vdi,309
USR0474,2026-02-14 10:17:41,DRI003,drive,WRITE,drive,1210
USR0237,2025-12-25 18:14:34,EMA003,email_system,EXPORT,email_system,3355
USR0161,2026-05-11 10:27:02,REP009,reporting_tool,READ,reporting_tool,1720
USR0070,2026-05-11 16:46:38,EMA001,email_system,QUERY,email_system,2965
USR0412,2025-12-05 11:36:58,EMA005,email_system,EXPORT,email_system,1707
USR0070,2026-01-21 22:26:48,REP002,reporting_tool,READ,reporting_tool,511
USR0065,2026-01-29 18:31:04,DRI003,drive,EXPORT,drive,61
USR0136,2025-11-22 16:53:51,DRI005,drive,LOGIN,drive,458
USR0203,2025-12-30 14:44:00,DAT003,database,LOGIN,database,3083
USR0148,2025-11-20 08:43:47,VDI008,vdi,DELETE,vdi,905
USR0459,2026-02-04 15:40:29,DRI003,drive,DELETE,drive,1293
USR0298,2026-01-22 17:14:20,REP005,reporting_tool,DELETE,reporting_tool,2118
USR0288,2026-04-29 18:15:57,REP004,reporting_tool,LOGIN,reporting_tool,3318
USR0490,2026-03-19 14:41:14,DAT005,database,WRITE,database,197
USR0458,2025-12-17 18:19:43,DAT001,database,EXPORT,database,1595
USR0124,2026-01-05 09:57:44,PAY006,payment_portal,EXPORT,payment_portal,3459
USR0188,2025-12-26 08:22:48,REP003,reporting_tool,DELETE,reporting_tool,346
USR0099,2026-01-05 09:54:48,DAT004,database,EXPORT,database,1204
USR0360,2026-05-12 16:23:30,REP008,reporting_tool,QUERY,reporting_tool,438
USR0090,2026-01-15 09:15:33,EMA006,email_system,READ,email_system,1393
USR0317,2026-04-11 16:14:36,DRI010,drive,EXPORT,drive,208
USR0470,2026-02-09 12:15:25,API004,api_internal,DELETE,api_internal,2594
USR0255,2026-02-24 16:31:26,EMA009,email_system,EXPORT,email_system,1998
USR0295,2026-03-03 10:01:46,DRI002,drive,QUERY,drive,1981
USR0196,2026-05-13 15:37:40,REP008,reporting_tool,READ,reporting_tool,3255
USR0366,2026-03-22 16:20:05,EMA010,email_system,EXPORT,email_system,837
USR0482,2026-05-14 18:37:18,API006,api_internal,EXPORT,api_internal,2487
USR0095,2026-02-12 09:29:28,REP009,reporting_tool,DELETE,reporting_tool,862
USR0323,2025-11-15 11:46:48,EMA009,email_system,QUERY,email_system,1874
USR0056,2026-05-18 10:26:36,DRI006,drive,LOGIN,drive,247
USR0090,2025-11-26 09:26:43,API009,api_internal,EXPORT,api_internal,3498
USR0028,2026-04-02 17:09:01,ADM001,admin_panel,READ,admin_panel,3552
USR0266,2026-03-03 16:04:20,REP009,reporting_tool,EXPORT,reporting_tool,1336
USR0231,2026-04-18 15:30:41,DRI008,drive,QUERY,drive,1592
USR0020,2026-02-16 11:50:18,REP003,reporting_tool,QUERY,reporting_tool,2955
USR0187,2026-02-17 14:06:25,PAY010,payment_portal,EXPORT,payment_portal,1668
USR0135,2026-02-21 14:09:21,API004,api_internal,EXPORT,api_internal,2044
USR0500,2025-11-22 10:03:37,EMA005,email_system,DELETE,email_system,543
USR0115,2026-03-03 09:37:55,API007,api_internal,QUERY,api_internal,533
USR0460,2026-03-28 18:37:19,DAT010,database,WRITE,database,935
USR0114,2026-01-22 18:10:09,API009,api_internal,WRITE,api_internal,2255
USR0029,2025-12-31 14:12:38,ADM002,admin_panel,READ,admin_panel,1008
USR0090,2025-12-19 18:11:17,API009,api_internal,WRITE,api_internal,2599
USR0248,2026-05-18 10:43:57,API006,api_internal,EXPORT,api_internal,856
USR0103,2026-04-14 14:22:11,API002,api_internal,QUERY,api_internal,2724
USR0054,2026-01-02 13:58:17,DRI002,drive,QUERY,drive,264
USR0238,2026-05-16 14:18:11,API003,api_internal,LOGIN,api_internal,2076
USR0392,2026-03-06 14:46:04,DAT005,database,LOGIN,database,562
USR0494,2025-11-08 12:50:43,PAY003,payment_portal,LOGIN,payment_portal,2006
USR0189,2026-01-20 16:42:48,REP003,reporting_tool,READ,reporting_tool,885
USR0021,2026-02-06 08:24:40,DAT010,database,EXPORT,database,2655
USR0321,2026-01-24 18:05:37,REP009,reporting_tool,WRITE,reporting_tool,73
USR0084,2026-04-14 08:51:13,EMA007,email_system,QUERY,email_system,1632
USR0251,2026-05-14 08:52:46,EMA005,email_system,DELETE,email_system,476
USR0226,2026-02-17 16:55:44,DAT010,database,LOGIN,database,609
USR0144,2026-04-04 11:44:01,API001,api_internal,WRITE,api_internal,678
USR0489,2025-12-22 08:53:00,VDI008,vdi,LOGIN,vdi,1493
USR0403,2026-03-13 14:05:58,DRI002,drive,READ,drive,1302
USR0206,2026-02-13 11:52:12,EMA009,email_system,READ,email_system,1805
USR0473,2026-04-07 12:39:25,DRI007,drive,READ,drive,2444
USR0019,2025-12-02 15:14:44,VDI009,vdi,LOGIN,vdi,808
USR0043,2026-02-24 09:09:39,REP002,reporting_tool,DELETE,reporting_tool,391
USR0031,2026-03-27 18:21:27,EMA010,email_system,READ,email_system,1573
USR0277,2026-03-30 13:41:22,ADM004,admin_panel,QUERY,admin_panel,2259
USR0296,2025-11-13 15:55:13,REP008,reporting_tool,QUERY,reporting_tool,3272
USR0215,2025-12-25 10:59:12,ADM001,admin_panel,QUERY,admin_panel,1440
USR0252,2026-04-19 14:09:39,VDI010,vdi,DELETE,vdi,3393
USR0401,2026-01-01 17:11:09,DRI002,drive,LOGIN,drive,364
USR0079,2026-05-10 17:45:10,DRI003,drive,EXPORT,drive,254
USR0321,2026-01-25 15:01:21,REP009,reporting_tool,QUERY,reporting_tool,3448
USR0070,2025-11-06 23:02:54,EMA001,email_system,DELETE,email_system,1814
USR0248,2026-02-03 08:26:22,REP003,reporting_tool,DELETE,reporting_tool,3497
USR0255,2025-11-05 08:20:03,REP002,reporting_tool,WRITE,reporting_tool,1026
USR0142,2026-02-04 09:51:27,DRI010,drive,DELETE,drive,3557
USR0244,2025-11-26 08:48:06,REP004,reporting_tool,EXPORT,reporting_tool,405
USR0065,2025-12-16 10:04:48,DRI003,drive,WRITE,drive,1174
USR0031,2025-12-30 13:46:51,EMA010,email_system,WRITE,email_system,589
USR0089,2026-03-26 08:05:05,DRI007,drive,DELETE,drive,2567
USR0461,2026-01-02 11:02:40,DRI010,drive,LOGIN,drive,1871
USR0326,2026-05-16 15:46:35,API004,api_internal,READ,api_internal,1123
USR0207,2026-02-24 09:06:34,API004,api_internal,LOGIN,api_internal,2655
USR0118,2026-05-04 09:59:20,API004,api_internal,QUERY,api_internal,1898
USR0475,2025-11-04 09:56:18,REP002,reporting_tool,DELETE,reporting_tool,3362
USR0248,2026-03-01 08:09:40,REP003,reporting_tool,EXPORT,reporting_tool,2325
USR0481,2026-03-15 10:46:48,REP010,reporting_tool,DELETE,reporting_tool,2364
USR0159,2026-02-09 11:40:59,API006,api_internal,LOGIN,api_internal,476
USR0238,2025-12-20 08:59:29,API003,api_internal,READ,api_internal,2897
USR0333,2026-01-15 16:03:41,API002,api_internal,WRITE,api_internal,2447
USR0494,2026-04-16 15:11:13,DRI003,drive,EXPORT,drive,2670
USR0004,2025-11-23 12:14:14,ADM007,admin_panel,EXPORT,admin_panel,2200
USR0493,2026-03-08 09:35:17,DRI003,drive,QUERY,drive,3061
USR0257,2026-03-14 12:48:20,EMA008,email_system,EXPORT,email_system,2384
USR0372,2026-01-07 17:50:22,EMA008,email_system,QUERY,email_system,2723
USR0159,2025-11-28 18:26:48,DRI008,drive,QUERY,drive,577
USR0070,2026-04-15 12:37:10,DAT009,database,READ,database,1399
USR0115,2026-04-23 15:24:16,API007,api_internal,EXPORT,api_internal,2303
USR0117,2026-05-12 14:51:00,REP008,reporting_tool,WRITE,reporting_tool,1868
USR0401,2026-02-20 17:28:10,DRI007,drive,LOGIN,drive,3306
USR0104,2025-12-03 15:38:57,REP003,reporting_tool,READ,reporting_tool,1107
USR0097,2026-01-30 15:04:09,VDI007,vdi,EXPORT,vdi,800
USR0201,2026-02-03 13:27:37,ADM010,admin_panel,READ,admin_panel,2644
USR0201,2025-12-15 09:25:45,ADM010,admin_panel,QUERY,admin_panel,3211
USR0008,2026-02-05 12:02:01,EMA004,email_system,QUERY,email_system,2713
USR0202,2026-05-24 18:04:45,VDI005,vdi,LOGIN,vdi,2463
USR0216,2026-05-13 17:45:43,VDI010,vdi,EXPORT,vdi,249
USR0396,2025-11-20 14:36:22,PAY007,payment_portal,WRITE,payment_portal,3151
USR0476,2026-01-11 09:48:32,API008,api_internal,WRITE,api_internal,164
USR0203,2025-12-11 15:45:23,VDI008,vdi,READ,vdi,1075
USR0189,2026-01-29 11:44:24,ADM005,admin_panel,QUERY,admin_panel,3115
USR0232,2026-05-06 12:10:37,EMA004,email_system,QUERY,email_system,2725
USR0467,2025-11-29 16:51:35,EMA006,email_system,WRITE,email_system,3435
USR0139,2026-03-28 15:11:11,DAT002,database,WRITE,database,447
USR0373,2026-01-14 18:55:39,DRI007,drive,DELETE,drive,2125
USR0148,2025-12-25 15:37:03,REP001,reporting_tool,LOGIN,reporting_tool,1935
USR0383,2026-02-10 13:03:27,REP009,reporting_tool,WRITE,reporting_tool,3033
USR0008,2026-02-13 17:28:22,VDI005,vdi,QUERY,vdi,892
USR0477,2025-12-23 11:56:00,EMA002,email_system,WRITE,email_system,3022
USR0197,2025-11-08 12:33:47,REP006,reporting_tool,READ,reporting_tool,1694
USR0325,2026-04-14 17:23:53,DAT004,database,QUERY,database,1160
USR0284,2026-04-19 14:58:00,PAY003,payment_portal,EXPORT,payment_portal,889
USR0155,2026-03-29 18:39:29,REP009,reporting_tool,LOGIN,reporting_tool,2279
USR0415,2025-11-01 08:34:24,REP006,reporting_tool,WRITE,reporting_tool,2131
USR0005,2025-12-28 12:40:38,API010,api_internal,READ,api_internal,3543
USR0116,2025-12-09 16:34:15,DRI003,drive,READ,drive,746
USR0217,2026-02-23 12:52:02,DAT006,database,QUERY,database,3282
USR0056,2026-02-25 18:38:05,DAT002,database,QUERY,database,634
USR0459,2025-12-12 17:44:07,API008,api_internal,READ,api_internal,2042
USR0167,2025-11-07 16:16:28,API006,api_internal,QUERY,api_internal,1320
USR0246,2025-11-24 08:01:13,PAY007,payment_portal,LOGIN,payment_portal,114
USR0174,2026-01-26 13:25:39,VDI009,vdi,LOGIN,vdi,412
USR0059,2026-03-23 14:08:36,REP004,reporting_tool,QUERY,reporting_tool,2616
USR0156,2026-05-23 15:43:36,REP006,reporting_tool,EXPORT,reporting_tool,996
USR0079,2026-05-07 08:33:20,DAT006,database,DELETE,database,2402
USR0067,2026-02-23 13:02:15,API009,api_internal,DELETE,api_internal,1407
USR0148,2026-05-16 15:01:39,VDI008,vdi,EXPORT,vdi,445
USR0335,2026-05-18 11:50:46,DRI010,drive,WRITE,drive,449
USR0227,2025-12-11 08:37:31,REP004,reporting_tool,WRITE,reporting_tool,2314
USR0159,2025-12-13 14:13:51,DRI008,drive,WRITE,drive,3052
USR0254,2026-03-01 12:21:15,ADM009,admin_panel,QUERY,admin_panel,2936
USR0075,2025-11-28 13:35:23,DRI008,drive,LOGIN,drive,972
USR0014,2026-03-13 09:37:32,EMA003,email_system,READ,email_system,3250
USR0398,2025-12-06 13:06:40,DAT004,database,EXPORT,database,1269
USR0375,2025-11-17 10:31:40,DAT006,database,EXPORT,database,2401
USR0165,2025-11-16 17:12:54,API010,api_internal,LOGIN,api_internal,970
USR0138,2026-05-12 17:55:21,EMA006,email_system,LOGIN,email_system,2350
USR0059,2026-01-07 14:00:05,REP007,reporting_tool,LOGIN,reporting_tool,2464
USR0148,2025-11-05 08:46:09,VDI008,vdi,QUERY,vdi,3293
USR0395,2026-01-10 13:31:51,EMA002,email_system,WRITE,email_system,1301
USR0275,2026-04-19 08:03:19,DRI010,drive,DELETE,drive,3565
USR0070,2026-04-19 08:00:56,EMA001,email_system,DELETE,email_system,786
USR0019,2026-01-16 17:07:17,VDI009,vdi,WRITE,vdi,1606
USR0049,2025-11-21 17:13:02,API001,api_internal,DELETE,api_internal,3303
USR0262,2026-01-21 15:58:54,DRI008,drive,WRITE,drive,1371
USR0025,2025-11-06 11:52:49,DRI003,drive,EXPORT,drive,3002
USR0167,2026-01-28 09:58:40,API010,api_internal,DELETE,api_internal,1818
USR0229,2026-02-17 11:34:56,EMA002,email_system,WRITE,email_system,802
USR0467,2025-11-04 15:46:14,DRI008,drive,QUERY,drive,192
USR0238,2026-02-03 09:50:27,DAT009,database,EXPORT,database,862
USR0207,2025-11-18 13:01:25,API004,api_internal,LOGIN,api_internal,3245
USR0302,2025-11-20 08:03:12,DAT002,database,WRITE,database,1536
USR0194,2025-12-06 10:43:19,DAT009,database,DELETE,database,3474
USR0076,2026-04-23 13:25:50,API001,api_internal,LOGIN,api_internal,760
USR0231,2026-01-26 16:16:02,EMA004,email_system,DELETE,email_system,782
USR0379,2025-12-22 10:10:37,API004,api_internal,DELETE,api_internal,2665
USR0286,2026-04-10 09:00:26,REP004,reporting_tool,LOGIN,reporting_tool,2692
USR0165,2026-01-03 17:29:34,DAT006,database,QUERY,database,2441
USR0123,2026-05-04 10:02:43,EMA001,email_system,WRITE,email_system,672
USR0042,2026-03-20 08:09:22,DAT003,database,LOGIN,database,1561
USR0021,2025-11-12 09:53:26,DAT010,database,DELETE,database,3402
USR0165,2026-01-20 14:35:46,DAT008,database,DELETE,database,3531
USR0021,2026-01-22 10:12:08,DRI002,drive,WRITE,drive,1782
USR0015,2026-02-17 14:37:35,DAT004,database,LOGIN,database,903
USR0477,2026-04-03 14:59:26,EMA005,email_system,EXPORT,email_system,1803
USR0353,2025-11-09 11:08:22,VDI003,vdi,QUERY,vdi,2796
USR0443,2026-05-25 18:49:26,VDI001,vdi,READ,vdi,1790
USR0262,2026-01-27 12:20:06,PAY004,payment_portal,WRITE,payment_portal,1737
USR0120,2026-05-06 11:58:23,EMA009,email_system,WRITE,email_system,379
USR0097,2026-03-23 14:07:47,VDI007,vdi,EXPORT,vdi,238
USR0497,2026-02-20 10:22:56,API004,api_internal,DELETE,api_internal,319
USR0097,2026-05-08 09:14:57,API001,api_internal,READ,api_internal,971
USR0331,2026-01-28 10:13:14,DRI001,drive,LOGIN,drive,927
USR0111,2026-01-09 10:00:49,EMA005,email_system,EXPORT,email_system,2513
USR0084,2026-04-25 15:44:21,ADM005,admin_panel,EXPORT,admin_panel,1879
USR0034,2026-04-18 08:56:13,EMA004,email_system,READ,email_system,2056
USR0059,2026-05-15 13:52:13,DAT007,database,WRITE,database,1902
USR0341,2026-01-22 11:28:15,DRI008,drive,WRITE,drive,2345
USR0078,2025-12-28 08:48:47,REP009,reporting_tool,LOGIN,reporting_tool,899
USR0384,2026-01-09 15:40:35,DRI007,drive,WRITE,drive,2195
USR0001,2026-04-11 11:59:24,EMA010,email_system,LOGIN,email_system,3002
USR0187,2026-05-11 18:16:56,DRI006,drive,READ,drive,3598
USR0224,2026-04-11 12:10:35,API005,api_internal,WRITE,api_internal,1534
USR0358,2025-11-06 08:11:26,REP004,reporting_tool,QUERY,reporting_tool,1824
USR0168,2025-12-03 14:01:30,DRI010,drive,WRITE,drive,1205
USR0395,2026-03-22 13:17:14,REP002,reporting_tool,LOGIN,reporting_tool,2101
USR0430,2026-03-11 12:47:04,REP009,reporting_tool,DELETE,reporting_tool,2054
USR0022,2025-11-29 18:11:01,REP001,reporting_tool,LOGIN,reporting_tool,414
USR0253,2026-03-18 12:46:07,DRI009,drive,QUERY,drive,2712
USR0442,2025-12-07 14:57:27,DRI006,drive,WRITE,drive,1618
USR0242,2026-02-23 08:12:26,DAT009,database,EXPORT,database,531
USR0430,2026-05-07 13:10:45,EMA005,email_system,READ,email_system,2956
USR0351,2025-12-10 10:23:26,ADM002,admin_panel,QUERY,admin_panel,3045
USR0474,2026-01-25 10:40:04,DRI010,drive,READ,drive,2043
USR0004,2026-01-23 13:14:02,EMA003,email_system,EXPORT,email_system,3531
USR0069,2026-02-05 09:07:43,EMA004,email_system,DELETE,email_system,1292
USR0422,2026-03-11 12:52:16,PAY006,payment_portal,DELETE,payment_portal,252
USR0302,2026-05-06 13:51:43,DAT003,database,QUERY,database,2126
USR0157,2025-11-22 14:22:11,ADM007,admin_panel,QUERY,admin_panel,611
USR0333,2026-03-09 14:50:25,ADM003,admin_panel,DELETE,admin_panel,318
USR0075,2026-01-12 18:55:18,DAT005,database,QUERY,database,3325
USR0192,2026-05-04 14:47:30,DAT004,database,READ,database,397
USR0360,2026-01-30 14:28:15,REP008,reporting_tool,WRITE,reporting_tool,1655
USR0200,2026-05-20 09:47:49,EMA008,email_system,READ,email_system,1324
USR0115,2026-02-24 18:31:50,REP010,reporting_tool,WRITE,reporting_tool,71
USR0260,2025-11-13 10:22:03,DAT006,database,LOGIN,database,808
USR0167,2026-02-13 16:42:24,API010,api_internal,EXPORT,api_internal,2764
USR0237,2025-11-29 17:18:12,EMA003,email_system,LOGIN,email_system,1832
USR0358,2026-05-09 15:04:39,REP004,reporting_tool,DELETE,reporting_tool,2507
USR0312,2025-12-01 18:23:57,REP005,reporting_tool,EXPORT,reporting_tool,809
USR0392,2026-01-01 08:04:47,DAT005,database,DELETE,database,82
USR0020,2026-01-24 15:04:46,DRI004,drive,QUERY,drive,533
USR0253,2026-04-30 17:09:41,VDI001,vdi,EXPORT,vdi,3023
USR0253,2026-03-04 11:00:49,DRI005,drive,LOGIN,drive,2162
USR0121,2026-03-13 08:45:40,REP004,reporting_tool,DELETE,reporting_tool,59
USR0111,2026-04-16 15:43:24,EMA005,email_system,READ,email_system,407
USR0095,2026-05-12 15:14:37,EMA004,email_system,QUERY,email_system,3359
USR0118,2026-04-09 18:51:25,EMA004,email_system,WRITE,email_system,406
USR0216,2026-04-02 16:38:40,API008,api_internal,WRITE,api_internal,3360
USR0489,2025-12-03 18:33:56,EMA007,email_system,READ,email_system,2096
USR0212,2025-12-31 09:04:15,PAY008,payment_portal,DELETE,payment_portal,353
USR0110,2026-03-31 08:58:42,ADM007,admin_panel,WRITE,admin_panel,2598
USR0282,2026-02-08 18:01:49,DAT002,database,QUERY,database,982
USR0253,2025-11-12 10:00:11,VDI001,vdi,QUERY,vdi,900
USR0039,2026-01-06 09:40:47,REP007,reporting_tool,DELETE,reporting_tool,3438
USR0021,2026-03-16 12:49:36,DAT010,database,EXPORT,database,273
USR0189,2025-12-18 10:19:39,ADM005,admin_panel,EXPORT,admin_panel,3168
USR0162,2026-03-21 12:11:04,DAT002,database,DELETE,database,1206
USR0019,2026-01-18 13:22:45,VDI009,vdi,WRITE,vdi,2152
USR0190,2026-04-04 08:58:16,REP001,reporting_tool,WRITE,reporting_tool,3336
USR0068,2026-01-18 10:10:54,DRI005,drive,LOGIN,drive,3521
USR0070,2026-05-11 20:19:52,DAT009,database,EXPORT,database,1011
USR0124,2025-11-17 09:49:24,DAT006,database,WRITE,database,3351
USR0366,2025-12-27 11:52:58,API001,api_internal,WRITE,api_internal,3368
